Date,T10Y3MM_mom_change_degree_centrality,T10Y3MM_mom_change_eigenvector_centrality,T10Y3MM_mom_change_betweenness_centrality,T10Y3MM_yoy_change_degree_centrality,T10Y3MM_yoy_change_eigenvector_centrality,T10Y3MM_yoy_change_betweenness_centrality,T10Y3MM_roll12_mean_degree_centrality,T10Y3MM_roll12_mean_eigenvector_centrality,T10Y3MM_roll12_mean_betweenness_centrality,T10Y3MM_roll12_std_degree_centrality,T10Y3MM_roll12_std_eigenvector_centrality,T10Y3MM_roll12_std_betweenness_centrality,ICSA_mom_change_degree_centrality,ICSA_mom_change_eigenvector_centrality,ICSA_mom_change_betweenness_centrality,ICSA_yoy_change_degree_centrality,ICSA_yoy_change_eigenvector_centrality,ICSA_yoy_change_betweenness_centrality,ICSA_roll12_mean_degree_centrality,ICSA_roll12_mean_eigenvector_centrality,ICSA_roll12_mean_betweenness_centrality,ICSA_roll12_std_degree_centrality,ICSA_roll12_std_eigenvector_centrality,ICSA_roll12_std_betweenness_centrality,UNRATE_mom_change_degree_centrality,UNRATE_mom_change_eigenvector_centrality,UNRATE_mom_change_betweenness_centrality,UNRATE_yoy_change_degree_centrality,UNRATE_yoy_change_eigenvector_centrality,UNRATE_yoy_change_betweenness_centrality,UNRATE_roll12_mean_degree_centrality,UNRATE_roll12_mean_eigenvector_centrality,UNRATE_roll12_mean_betweenness_centrality,UNRATE_roll12_std_degree_centrality,UNRATE_roll12_std_eigenvector_centrality,UNRATE_roll12_std_betweenness_centrality,PERMIT_mom_change_degree_centrality,PERMIT_mom_change_eigenvector_centrality,PERMIT_mom_change_betweenness_centrality,PERMIT_yoy_change_degree_centrality,PERMIT_yoy_change_eigenvector_centrality,PERMIT_yoy_change_betweenness_centrality,PERMIT_roll12_mean_degree_centrality,PERMIT_roll12_mean_eigenvector_centrality,PERMIT_roll12_mean_betweenness_centrality,PERMIT_roll12_std_degree_centrality,PERMIT_roll12_std_eigenvector_centrality,PERMIT_roll12_std_betweenness_centrality,UMCSENT_mom_change_degree_centrality,UMCSENT_mom_change_eigenvector_centrality,UMCSENT_mom_change_betweenness_centrality,UMCSENT_yoy_change_degree_centrality,UMCSENT_yoy_change_eigenvector_centrality,UMCSENT_yoy_change_betweenness_centrality,UMCSENT_roll12_mean_degree_centrality,UMCSENT_roll12_mean_eigenvector_centrality,UMCSENT_roll12_mean_betweenness_centrality,UMCSENT_roll12_std_degree_centrality,UMCSENT_roll12_std_eigenvector_centrality,UMCSENT_roll12_std_betweenness_centrality,VIXCLS_mom_change_degree_centrality,VIXCLS_mom_change_eigenvector_centrality,VIXCLS_mom_change_betweenness_centrality,VIXCLS_yoy_change_degree_centrality,VIXCLS_yoy_change_eigenvector_centrality,VIXCLS_yoy_change_betweenness_centrality,VIXCLS_roll12_mean_degree_centrality,VIXCLS_roll12_mean_eigenvector_centrality,VIXCLS_roll12_mean_betweenness_centrality,VIXCLS_roll12_std_degree_centrality,VIXCLS_roll12_std_eigenvector_centrality,VIXCLS_roll12_std_betweenness_centrality,USALOLITONOSTSAM_mom_change_degree_centrality,USALOLITONOSTSAM_mom_change_eigenvector_centrality,USALOLITONOSTSAM_mom_change_betweenness_centrality,USALOLITONOSTSAM_yoy_change_degree_centrality,USALOLITONOSTSAM_yoy_change_eigenvector_centrality,USALOLITONOSTSAM_yoy_change_betweenness_centrality,USALOLITONOSTSAM_roll12_mean_degree_centrality,USALOLITONOSTSAM_roll12_mean_eigenvector_centrality,USALOLITONOSTSAM_roll12_mean_betweenness_centrality,USALOLITONOSTSAM_roll12_std_degree_centrality,USALOLITONOSTSAM_roll12_std_eigenvector_centrality,USALOLITONOSTSAM_roll12_std_betweenness_centrality,PCE_mom_change_degree_centrality,PCE_mom_change_eigenvector_centrality,PCE_mom_change_betweenness_centrality,PCE_yoy_change_degree_centrality,PCE_yoy_change_eigenvector_centrality,PCE_yoy_change_betweenness_centrality,PCE_roll12_mean_degree_centrality,PCE_roll12_mean_eigenvector_centrality,PCE_roll12_mean_betweenness_centrality,PCE_roll12_std_degree_centrality,PCE_roll12_std_eigenvector_centrality,PCE_roll12_std_betweenness_centrality,CPIAUCSL_mom_change_degree_centrality,CPIAUCSL_mom_change_eigenvector_centrality,CPIAUCSL_mom_change_betweenness_centrality,CPIAUCSL_yoy_change_degree_centrality,CPIAUCSL_yoy_change_eigenvector_centrality,CPIAUCSL_yoy_change_betweenness_centrality,CPIAUCSL_roll12_mean_degree_centrality,CPIAUCSL_roll12_mean_eigenvector_centrality,CPIAUCSL_roll12_mean_betweenness_centrality,CPIAUCSL_roll12_std_degree_centrality,CPIAUCSL_roll12_std_eigenvector_centrality,CPIAUCSL_roll12_std_betweenness_centrality,INDPRO_mom_change_degree_centrality,INDPRO_mom_change_eigenvector_centrality,INDPRO_mom_change_betweenness_centrality,INDPRO_yoy_change_degree_centrality,INDPRO_yoy_change_eigenvector_centrality,INDPRO_yoy_change_betweenness_centrality,INDPRO_roll12_mean_degree_centrality,INDPRO_roll12_mean_eigenvector_centrality,INDPRO_roll12_mean_betweenness_centrality,INDPRO_roll12_std_degree_centrality,INDPRO_roll12_std_eigenvector_centrality,INDPRO_roll12_std_betweenness_centrality,CPILFESL_mom_change_degree_centrality,CPILFESL_mom_change_eigenvector_centrality,CPILFESL_mom_change_betweenness_centrality,CPILFESL_yoy_change_degree_centrality,CPILFESL_yoy_change_eigenvector_centrality,CPILFESL_yoy_change_betweenness_centrality,CPILFESL_roll12_mean_degree_centrality,CPILFESL_roll12_mean_eigenvector_centrality,CPILFESL_roll12_mean_betweenness_centrality,CPILFESL_roll12_std_degree_centrality,CPILFESL_roll12_std_eigenvector_centrality,CPILFESL_roll12_std_betweenness_centrality,SP500_mom_change_degree_centrality,SP500_mom_change_eigenvector_centrality,SP500_mom_change_betweenness_centrality,SP500_yoy_change_degree_centrality,SP500_yoy_change_eigenvector_centrality,SP500_yoy_change_betweenness_centrality,SP500_roll12_mean_degree_centrality,SP500_roll12_mean_eigenvector_centrality,SP500_roll12_mean_betweenness_centrality,SP500_roll12_std_degree_centrality,SP500_roll12_std_eigenvector_centrality,SP500_roll12_std_betweenness_centrality
1961-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.849670662800804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156621.2246074031,0.0,0.0,0.0,0.0,0.0,1001.0995384197024,0.0,0.0,20189.60329703819,19.198622020746637,0.0,144.94038291287478,0.0,0.0,23819.44639417101,0.0,0.0,0.002261650755729223,0.0,0.0,6906.76530688587,0.0,0.0,2591.7939098887646,19.677712316728176,0.0,17.16830019287884,0.0,0.0,1.7433126593423873,0.0,0.0,12533.103428466855,8.016764811687702,0.0,0.09866372314073162,0.0,0.0,16742.080274009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54178891359171,0.0,0.0,0.0,0.0,0.0,39838.19391312615,0.0,0.0,280.9122508997135,20.143505548600736,0.0,2.2948526900565107,0.0,0.0,326.24909471574466,0.0,0.0,0.0007297198786568165,0.0,0.0,430.02848896564535,0.0,0.0,179.14792887587558,0.0,0.0,1754.523088075997,0.0,0.0,0.0,0.0,0.0,4115.038315677048,19.8136709682419,0.0,0.1411009423514094,19.67901006654355,0.0,0.14680290419863226,0.0,0.0,132.55013336493028,0.0,0.0,877.1379221148876,0.0,0.0,8166.591672664376,0.0,0.0,548.5398237994265,0.0,0.0,27.522158531883004,0.0,0.0,7.847542012714262,0.0,0.0,637.3962424546481,0.0,0.0,197.58897145787722,0.0,0.0,487.4803051384233,0.0,0.0,37.432346827167684,0.0,0.0,4.191004950441539,0.0,0.0,0.015048848299656102
1962-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.801686676526238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.207536180316968,0.0,0.0,0.0,0.0,0.0,520058.2792421146,0.0,0.0,36371.34980059269,0.0,0.0,13593.12920462045,0.0,0.0,21351.1701884891,0.0,0.0,0.005371628453330082,0.0,0.0,4168.9502575027955,0.0,0.0,1540.6365509646353,20.183306049740644,0.0,1.0976836325282158,0.0,0.0,0.00017384276752519464,0.0,0.0,5156.032718208348,0.0,0.0,790.683826950048,4.018737293138244,0.0,0.05693902887973906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.56667598082532,0.0,0.0,0.0,0.0,0.0,5705.9672618198565,0.0,0.0,2484.590528879661,20.67379693571537,0.0,0.6273523104592771,19.670693360097307,0.0,0.6129179156185011,0.0,0.0,70.54905398920927,0.0,0.0,192.33143904267595,20.753639672199412,0.0,0.08127902939277204,0.0,0.0,4281.986352461861,0.0,0.0,0.009180417053378784,0.0,0.0,1027.9797037816795,0.0,0.0,675.517083626398,19.45989304620862,0.0,0.02549724772662277,0.0,0.0,14.793738380390856,0.0,0.0,193.72161454322188,0.0,0.0,231.65974594224542,20.13333196318672,0.0,0.0897280497658867,0.0,0.0,0.024558682613554827,0.0,0.0,117.45490263994738,0.0,0.0,100.12535711078324,0.0,0.0,13.958177153638918,0.0,0.0,7.19747974174482e-06,0.0,0.0,0.23774373654723885,0.0,0.0,38.00375189363164,0.0,0.0,25.969150661107893
1962-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70637956129251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010270422421288134,0.0,0.0,0.0,0.0,0.0,17.35071701007216,0.0,0.0,35892.82992919528,0.0,0.0,33082.25371009324,0.0,0.0,25050.28461160623,0.0,0.0,1071148.668140868,0.0,0.0,27925.07551096209,0.0,0.0,12904.708372540028,0.0,0.0,1267.558413961622,0.5405040118638099,0.0,0.0,0.0,0.0,1746.231380979627,0.0,0.0,2602.1869166379292,0.0,0.0,38.680444259192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22517920726291882,0.0,0.0,0.0,0.0,0.0,4515.843777786595,0.0,0.0,326.3931828289477,0.0,0.0,13.444665912028627,0.0,0.0,2212.3693194097195,0.0,0.0,17.43507152315637,0.0,0.0,1629.4977273918503,21.174444625377937,0.0,0.6027737767133452,0.0,0.0,4.604862113934072,0.0,0.0,17.393097274671657,0.0,0.0,2129.6645450198803,0.0,0.0,10.570082887743236,0.0,0.0,429.3254629875592,0.0,0.0,4329.334981266717,0.0,0.0,4527.944727386403,0.0,0.0,1253.8882244330425,0.0,0.0,547.3492141577485,0.0,0.0,0.0013101744403683452,0.0,0.0,580.7673123534771,0.0,0.0,539.6968468529678,0.0,0.0,57.9740030770611,0.0,0.0,0.004275323004387683,0.0,0.0,0.0784011432708669,0.0,0.0,170.10637926704763,0.0,0.0,0.009407801217213994
1962-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.216459986768375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13100862564441473,0.0,0.0,0.0,0.0,0.0,0.20513770624156144,0.0,0.0,3433.970394760521,10.803562527626484,0.0,28.625220176940275,0.0,0.0,766.618406087527,0.0,0.0,0.0888307763775012,18.610017908798916,0.0,21.07976396346608,0.0,0.0,4528.675991058202,0.0,0.0,688.490074883776,0.0,0.0,0.0,0.0,0.0,1538.2059955533298,0.0,0.0,327.90212257917085,0.0,0.0,419.3756415914487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108043128429645,0.0,0.0,0.0,0.0,0.0,884.996309863725,0.0,0.0,355.1144784805898,0.0,0.0,348.1681098884769,0.0,0.0,129.47259634589844,0.0,0.0,0.004309303999606333,0.0,0.0,184.20872532873307,0.0,0.0,59.05631752336543,0.0,0.0,25.1209503753685,0.0,0.0,1.7978163330209012,0.0,0.0,0.07558685115568105,0.0,0.0,48.75693911653053,8.442474496940703,0.0,0.009551688413155176,0.0,0.0,17.42550077717492,0.0,0.0,0.8106007921325536,0.0,0.0,1.0733095435141593,19.30697554946503,0.0,0.05312162500863353,0.0,0.0,0.0,4.026008888063323,0.0,0.011031200868458487,0.0,0.0,15.190381066847436,0.0,0.0,19.468811911462407,0.0,0.0,0.021616949750375154,0.0,0.0,4.199272612292507,0.0,0.0,3.23868825774018,14.823984515738433,0.0,0.0
1962-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397494.5188857295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18932866063715958,0.0,0.0,0.0,0.0,0.0,0.6680836552928775,0.0,0.0,2497.582958517631,0.0,0.0,3162.0212866189217,0.0,0.0,23.15827475758095,0.0,0.0,0.0,0.0,0.0,2334.49543816282,0.0,0.0,3316.393678930279,0.0,0.0,3618.2568790686846,0.0,0.0,0.0,0.0,0.0,383.6839084163579,0.0,0.0,727.7756711927542,0.0,0.0,513.8780348839107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216474195540762,0.0,0.0,0.0,0.0,0.0,516.1026902308245,0.0,0.0,0.7802490317298532,0.0,0.0,230.21092475075943,0.0,0.0,0.016502278624065368,0.0,0.0,0.02509779990898696,0.0,0.0,142.73326978567786,0.0,0.0,59.11251491198242,0.0,0.0,37.91182140609144,0.0,0.0,1.3229536272397109,0.0,0.0,0.05209423503684607,0.0,0.0,21.221180262600516,6.015107853527248,0.0,0.0,0.0,0.0,0.16235065799426127,0.0,0.0,5.27822693626365,0.0,0.0,3.1402786376635694,0.0,0.0,7.484930977572335,0.0,0.0,0.0,0.0,0.0,0.05042434580126731,0.0,0.0,2.5250572131266367,0.0,0.0,58.647044084247504,0.0,0.0,1.6888041701289476,0.0,0.0,9.887131645660158,0.0,0.0,0.17424872228343594,0.0,0.0,3.293966215887309
1962-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.72285497326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6160122025601993,0.0,0.0,0.0,0.0,0.0,0.002672991564431054,0.0,0.0,401.63885034383884,0.0,0.0,1967.382880343376,0.0,0.0,3080.8541217475386,0.0,0.0,0.3179108599276862,0.0,0.0,37.23358063096982,0.0,0.0,1550.9615483784871,0.0,0.0,2159.8046854223003,0.0,0.0,0.0073111776258318875,0.0,0.0,23.63254444811773,0.0,0.0,394.28851576814947,0.0,0.0,24.933702431166786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12658.565738107376,0.0,0.0,0.0,0.0,0.0,8994.329725896816,0.0,0.0,12.600321981538979,15.339078994435825,0.0,0.07888954144412894,9.943523173599488,0.0,0.011154980050849765,0.0,0.0,0.05489456983277673,0.0,0.0,17.046443612490478,17.387099822454136,0.0,2.251920219332394,0.0,0.0,53.457489158439735,0.0,0.0,0.013453493771073919,0.0,0.0,6.299402377034759,0.0,0.0,5.043048182300483,0.0,0.0,3.7340914674678696,1.2773331353444872,0.0,0.009115671172594183,0.0,0.0,0.9418481891163761,17.44527988561383,0.0,0.19474341677132817,0.0,0.0,680.5827482972412,0.0,0.0,8.402809151335833e-06,0.0,0.0,0.0,0.0,0.0,1137.2137052356002,0.0,0.0,1107.6171288608616,9.604097673281615,0.0,0.06923603221616713,0.0,0.0,0.5341183511122929,0.0,0.0,6.546226466056637,0.0,0.0,1.1181244021798273
1962-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153821038385869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.98737480224946,0.0,0.0,0.0,0.0,0.0,0.004385478159322383,0.0,0.0,1915.9447721431357,0.0,0.0,518.6566048902267,0.0,0.0,0.769464822559402,0.0,0.0,0.06793494393566116,0.0,0.0,21.22948279489534,0.0,0.0,832.4806801488903,0.0,0.0,4608161.135422681,0.0,0.0,81.23548221210676,0.0,0.0,264.67212610022625,0.0,0.0,2330.9637898582405,0.0,0.0,6772930.97468715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19355602007172354,0.0,0.0,0.0,0.0,0.0,134.4915187563268,0.0,0.0,891.0750560972693,0.0,0.0,13.862128818693835,0.0,0.0,49.385047125172775,0.0,0.0,0.059668121959669404,0.0,0.0,3.276161034565697,0.0,0.0,1274.0731170609356,15.856928836596271,0.0,0.3239885650147818,0.0,0.0,0.0,0.0,0.0,1489.6040842450705,0.0,0.0,13.102434120020677,0.0,0.0,4.728329277832029,0.0,0.0,300.6485508301167,0.0,0.0,1.3851214687230802,0.0,0.0,1.3034467313852314,0.0,0.0,192.2118932710568,0.0,0.0,0.0025147327778906737,0.0,0.0,0.0,17.508527168085628,0.0,0.03536747196356988,0.0,0.0,518.6698201527398,0.0,0.0,1.5126315762233755,0.0,0.0,0.8166301814431423,0.0,0.0,0.20982780139922702,0.0,0.0,191.19867936299093
1962-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.72714197631478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.31134308153895,0.0,0.0,0.0,0.0,0.0,0.039698319865606964,0.0,0.0,239.87114431245425,0.0,0.0,87.86549433406337,15.089968083771309,0.0,6.476328939464077,0.0,0.0,0.06901309405091965,0.0,0.0,4.610668877134578,16.959591085749118,0.0,3.14418137417436,0.0,0.0,2860.93058402451,0.0,0.0,0.008916502846981486,0.0,0.0,1139.7091524863943,17.40036737001342,0.0,1.3742807640197283,0.0,0.0,53.012437136271465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008896311588736005,0.0,0.0,0.0,17.714134884660254,0.0,0.7214229692615465,0.0,0.0,3379.069835249799,0.0,0.0,4475.806549198927,0.0,0.0,1264.711984317751,1.624372956883788,0.0,0.07079821589714383,0.0,0.0,595.5845185019982,0.0,0.0,46.356781083475745,0.0,0.0,2276.762970466592,0.0,0.0,79.15271477194044,0.0,0.0,126.11880044110003,0.0,0.0,321.40788987266114,0.0,0.0,1337.5915429988445,0.0,0.0,0.0313525294103341,0.0,0.0,1.6800637195989447,0.0,0.0,160.70301238617512,6.199052211995001,0.0,0.04089487452663211,0.0,0.0,0.003689544831333396,0.0,0.0,0.0,0.0,0.0,839.1218877386195,0.0,0.0,234.7988447772081,0.0,0.0,77.72157615495627,0.0,0.0,100.86908752439804,0.0,0.0,1.096799649216696,0.0,0.0,153.52590315005773
1962-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.727981949496064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475961075295428,0.0,0.0,0.0,0.0,0.0,0.012992659971464093,0.0,0.0,1020.2822226728425,0.0,0.0,6378.588156651103,0.0,0.0,2033.768172499236,0.0,0.0,0.47259795790165277,0.0,0.0,1714.4750539394033,0.0,0.0,672.8959883088198,0.0,0.0,2237.2741023354274,0.0,0.0,11.560619594361366,3.7790288370448653,0.0,0.055593116323178884,0.0,0.0,484.40584630495516,0.0,0.0,68.87070339895183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24902640077734006,0.0,0.0,0.0,15.657988601837989,0.0,1.7271751731374323,0.0,0.0,489.4618287710666,16.407651951069873,0.0,0.8605342196495008,17.550677036569788,0.0,0.671831434125399,0.0,0.0,43.029547857847604,0.0,0.0,311.691647922502,0.0,0.0,6.63813517960667,0.0,0.0,15.53345068888748,0.0,0.0,0.0,0.0,0.0,134.25884624729485,17.70209689491445,0.0,0.06688979783984277,17.820785007274253,0.0,0.02038481305425265,0.0,0.0,0.059507423804904064,0.0,0.0,17.65376123414737,0.0,0.0,64.65436472627906,13.365099396718477,0.0,33.073340446399,0.0,0.0,1.2716379373388647,0.0,0.0,0.0,0.0,0.0,47.94723366541322,0.0,0.0,33.01856775117309,0.0,0.0,4.9899455220585605,0.0,0.0,65.76650203870828,9.425712739188679,0.0,0.029864387665931125,0.0,0.0,14.6209620348571
1962-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5214.768931608406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.6856102341874,0.0,0.0,0.0,0.0,0.0,24288.44868532192,0.0,0.0,4433.220679085945,0.0,0.0,30205.33699529359,0.0,0.0,894.7321521567769,0.0,0.0,0.13973760656523385,0.0,0.0,15220.555745153679,0.0,0.0,15778.149754619955,0.0,0.0,7139.36626465475,0.0,0.0,0.055930986676010784,0.0,0.0,3086.082656015614,0.0,0.0,13000.983847479327,5.7994433745538885,0.0,0.0004867340311904864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.3518441420729,0.0,0.0,0.0,0.0,0.0,519.4383456152893,0.0,0.0,5026.699854083795,0.0,0.0,505.3855366213597,0.0,0.0,776.7098558716452,0.0,0.0,0.010977595730395896,0.0,0.0,300.73378322945763,18.369984678006176,0.0,0.5560221253104125,0.0,0.0,331.03513226752926,0.0,0.0,0.04713673411929968,0.0,0.0,351.78202241167173,0.0,0.0,444.8458756961991,0.0,0.0,131.4969543075887,0.0,0.0,0.007750170671836925,0.0,0.0,1.0679553538556352,0.0,0.0,10.815889973583088,14.45509442403,0.0,0.009515070435327991,0.0,0.0,0.11076581894786061,0.0,0.0,0.003565540303558269,0.0,0.0,33.86084265411441,0.0,0.0,3.055546549943212,0.0,0.0,0.03821580159879982,0.0,0.0,96.74095962450026,0.0,0.0,0.05760345282778687,0.0,0.0,33.70978866953837
